epsilon [MeV/fm^3],p [MeV/fm^3],n [1/fm^3],mu [MeV]
2564.3794936345544,1704.0100936090485,1.588484499183046,2687.0829379900406
2565.2007383412897,1704.804412256718,1.5887900983449328,2687.5829379900406
2566.0221410245144,1705.5988837040795,1.5890957039809033,2688.0829379900406
2566.84370168111,1706.3935079520975,1.5894012993983988,2688.5829379900406
2567.665420329759,1707.188285001735,1.5897069024517612,2689.0829379900406
2568.487296956726,1707.983214853955,1.5900125154012645,2689.5829379900406
2569.3093315649858,1708.7782975097207,1.590318123794477,2690.0829379900406
2570.1315241578477,1709.5735329699946,1.5906237257662157,2690.5829379900406
2570.9538747364963,1710.3689212357394,1.5909293397437794,2691.0829379900406
2571.776383306235,1711.1644623079187,1.5912349538724047,2691.5829379900406
2572.599049856285,1711.9601561874933,1.5915405674278171,2692.0829379900406
2573.4218744071195,1712.756002875426,1.5918461941543443,2692.5829379900406
2574.2448569348476,1713.552002372679,1.5921518118139404,2693.0829379900406
2575.0679974520576,1714.348154680214,1.5924574316471565,2693.5829379900406
2575.8912959710037,1715.1444597989926,1.5927630578659209,2694.0829379900406
2576.7147524683883,1715.9409177299758,1.593068678402996,2694.5829379900406
2577.5383669687794,1716.7375284741256,1.5933743096156234,2695.0829379900406
2578.36213946361,1717.5342920324033,1.5936799371759451,2695.5829379900406
2579.1860699554677,1718.3312084057688,1.5939855718932885,2696.0829379900406
2580.010158433471,1719.1282775951831,1.5942912013046322,2696.5829379900406
2580.83440492002,1719.925499601608,1.5945968377916622,2697.0829379900406
2581.6588093999244,1720.7228744260028,1.594902470745773,2697.5829379900406
2582.483371877355,1721.5204020693277,1.5952081132725793,2698.0829379900406
2583.308092357645,1722.3180825325435,1.5955137510188044,2698.5829379900406
2584.13297082985,1723.1159158166101,1.5958193993277636,2699.0829379900406
2584.9580073177085,1723.9139019224863,1.5961250426052844,2699.5829379900406
2585.783201799016,1724.7120408511328,1.5964306819824077,2700.0829379900406
2586.6085542918017,1725.5103326035082,1.5967363339318557,2700.5829379900406
2587.4340647902886,1726.3087771805722,1.597041983227083,2701.0829379900406
2588.2597332820637,1727.1073745832832,1.5973476406683245,2701.5829379900406
2589.085559799757,1727.9061248126009,1.5976532902193636,2702.0829379900406
2589.9115443128294,1728.7050278694837,1.5979589451431138,2702.5829379900406
2590.7376868325055,1729.50408375489,1.5982646070213276,2703.0829379900406
2591.5639873744262,1730.3032924697782,1.5985702697251787,2703.5829379900406
2592.3904459166383,1731.102654015107,1.598875931730464,2704.0829379900406
2593.2170624804444,1731.9021683918336,1.5991815912612888,2704.5829379900406
2594.043837045825,1732.7018356009166,1.5994872514497915,2705.0829379900406
2594.870769641338,1733.5016556433134,1.599792926113906,2705.5829379900406
2595.6978602401587,1734.301628519981,1.600098597254387,2706.0829379900406
2596.5251088538075,1735.1017542318782,1.6004042622161043,2706.5829379900406
2597.3525154922295,1735.9020327799603,1.600709938226014,2707.0829379900406
2598.180080140347,1736.7024641651856,1.6010156118284071,2707.5829379900406
2599.0078028164685,1737.5030483885103,1.6013212862861153,2708.0829379900406
2599.835683507046,1738.303785450892,1.6016269648801742,2708.5829379900406
2600.663722220153,1739.1046753532855,1.6019326492913177,2709.0829379900406
2601.4919189575894,1739.9057180966493,1.6022383289290676,2709.5829379900406
2602.3202737103766,1740.7069136819373,1.602544016998019,2710.0829379900406
2603.1487864899987,1741.508262110107,1.6028497046832444,2710.5829379900406
2603.9774572984884,1742.309763382114,1.6031553920568604,2711.0829379900406
2604.8062861297612,1743.1114174989134,1.6034610864856629,2711.5829379900406
2605.6352729936616,1743.9132244614611,1.603766776040671,2712.0829379900406
2606.4644178835783,1744.7151842707121,1.6040724707434721,2712.5829379900406
2607.2937207903983,1745.5172969276223,1.604378171437786,2713.0829379900406
2608.123181743576,1746.3195624331456,1.6046838616005674,2713.5829379900406
2608.952800716679,1747.1219807882371,1.6049895688123637,2714.0829379900406
2609.7825777237013,1747.9245519938518,1.6052952632687536,2714.5829379900406
2610.6125127711216,1748.7272760509445,1.6056009708692085,2715.0829379900406
2611.4426058421245,1749.530152960468,1.605906672399445,2715.5829379900406
2612.272856953156,1750.3331827233778,1.6062123805539983,2716.0829379900406
2613.1032661069025,1751.1363653406274,1.6065180949331725,2716.5829379900406
2613.933833288768,1751.9397008131705,1.6068238081590462,2717.0829379900406
2614.7645585085083,1752.7431891419606,1.6071295224647861,2717.5829379900406
2615.595441772671,1753.5468303279513,1.6074352324011114,2718.0829379900406
2616.426483068613,1754.3506243720958,1.607740950179263,2718.5829379900406
2617.25768241298,1755.1545712753477,1.6080466695058993,2719.0829379900406
2618.0890397946605,1755.9586710386593,1.6083523891149658,2719.5829379900406
2618.920555217721,1756.7629236629828,1.6086581151322346,2720.0829379900406
2619.752228688043,1757.5673291492722,1.6089638360957337,2720.5829379900406
2620.5840601942,1758.3718874984788,1.6092695622314237,2721.0829379900406
2621.416049759874,1759.1765987115555,1.6095752912912757,2721.5829379900406
2622.248197368182,1759.9814627894539,1.609881030806377,2722.0829379900406
2623.080503021102,1760.7864797331263,1.6101867589280547,2722.5829379900406
2623.912966717334,1761.591649543524,1.6104924905649798,2723.0829379900406
2624.7455884700853,1762.3969722215993,1.6107982316349725,2723.5829379900406
2625.5783682724955,1763.202447768303,1.6111039724956464,2724.0829379900406
2626.411306131399,1764.0080761845866,1.6114097068532425,2724.5829379900406
2627.244402034274,1764.8138574714012,1.6117154513583773,2725.0829379900406
2628.0776560000527,1765.6197916296974,1.6120211909830078,2725.5829379900406
2628.9110680131303,1766.4258786604255,1.6123269362516397,2726.0829379900406
2629.7446380775427,1767.2321185645374,1.612632683597865,2726.5829379900406
2630.5783662100953,1768.0385113429825,1.61293843331989,2727.0829379900406
2631.412252392127,1768.8450569967108,1.6132441840989975,2727.5829379900406
2632.246296638311,1769.6517555266737,1.6135499387019698,2728.0829379900406
2633.0804989389903,1770.4586069338193,1.6138556976584244,2728.5829379900406
2633.9148593011205,1771.2656112190984,1.6141614588261342,2729.0829379900406
2634.749377722825,1772.0727683834607,1.6144672168165601,2729.5829379900406
2635.5840542089,1772.880078427855,1.6147729791295242,2730.0829379900406
2636.4188887616183,1773.6875413532312,1.6150787366699095,2730.5829379900406
2637.253881379281,1774.4951571605375,1.6153845002865834,2731.0829379900406
2638.089032056211,1775.302925850723,1.615690265912136,2731.5829379900406
2638.924340797299,1776.1108474247367,1.6159960338705912,2732.0829379900406
2639.7598076138115,1776.9189218835272,1.6163018036606123,2732.5829379900406
2640.5954324948166,1777.727149228043,1.6166075853076782,2733.0829379900406
2641.4312154512254,1778.5355294592318,1.6169133596288348,2733.5829379900406
2642.267156468414,1779.3440625780413,1.6172191338824415,2734.0829379900406
2643.1032555579313,1780.1527485854203,1.6175249083555898,2734.5829379900406
2643.9395127291805,1780.9615874823162,1.6178306924485313,2735.0829379900406
2644.7759279665697,1781.7705792696765,1.6181364718365603,2735.5829379900406
2645.6125012756843,1782.5797239484486,1.6184422584197709,2736.0829379900406
2646.4492326596423,1783.3890215195797,1.6187480369682385,2736.5829379900406
2647.2861221267076,1784.1984719840166,1.6190538285328537,2737.0829379900406
2648.123169666658,1785.0080753427064,1.6193596219507669,2737.5829379900406
2648.960375283847,1785.8178315965956,1.6196654079485087,2738.0829379900406
2649.7977389777648,1786.627740746631,1.6199712058642313,2738.5829379900406
2650.6352607546773,1787.4378027937587,1.6202769963986523,2739.0829379900406
2651.4729406141437,1788.2480177389248,1.6205827980725431,2739.5829379900406
2652.310778558034,1789.058385583076,1.6208885943279243,2740.0829379900406
2653.1487745853383,1789.8689063271581,1.6211943933981448,2740.5829379900406
2653.9869286895023,1790.6795799721158,1.6215001993246365,2741.0829379900406
2654.825240876088,1791.4904065188957,1.6218060046651201,2741.5829379900406
2655.6637111639347,1792.3013859684424,1.6221118115605992,2742.0829379900406
2656.5023395264648,1793.1125183217018,1.622417617798385,2742.5829379900406
2657.3411259752315,1793.9238035796184,1.6227234244682565,2743.0829379900406
2658.1800705148607,1794.735241743137,1.6230292405200402,2743.5829379900406
2659.01917315353,1795.5468328132029,1.6233350563166502,2744.0829379900406
2659.8584338773517,1796.3585767907598,1.6236408714694268,2744.5829379900406
2660.6978526892162,1797.1704736767533,1.6239466856402354,2745.0829379900406
2661.537429596655,1797.982523472126,1.624252509919308,2745.5829379900406
2662.377164591666,1798.7947261778236,1.6245583305261566,2746.0829379900406
2663.2170576937683,1799.6070817947889,1.6248641503173347,2746.5829379900406
2664.057108882491,1800.4195903239656,1.6251699714705843,2747.0829379900406
2664.8973181727692,1801.2322517662978,1.6254758042844084,2747.5829379900406
2665.7376855562698,1802.0450661227283,1.6257816287952103,2748.0829379900406
2666.578211035482,1802.858033394201,1.6260874675138501,2748.5829379900406
2667.4188946214954,1803.671153581658,1.62639329938662,2749.0829379900406
2668.259736303152,1804.4844266860428,1.6266991279742204,2749.5829379900406
2669.1007360943377,1805.2978527082978,1.627004971859696,2750.0829379900406
2669.9418939787606,1806.1114316493663,1.6273108049920761,2750.5829379900406
2670.783209978392,1806.9251635101896,1.6276166462922073,2751.0829379900406
2671.6246840703816,1807.7390482917108,1.6279224886185546,2751.5829379900406
2672.4663162756824,1808.5530859948717,1.628228334672121,2752.0829379900406
2673.3081065828974,1809.3672766206137,1.6285341844544852,2752.5829379900406
2674.1500549944276,1810.181620169879,1.6288400284885767,2753.0829379900406
2674.9921615149156,1810.9961166436087,1.6291458764771414,2753.5829379900406
2675.83442615607,1811.810766042745,1.6294517289063717,2754.0829379900406
2676.6768488910197,1812.6255683682284,1.6297575829678228,2754.5829379900406
2677.5194297513594,1813.4405236210005,1.6300634402010643,2755.0829379900406
2678.3621687123486,1814.2556318020015,1.630369294236619,2755.5829379900406
2679.20506579267,1815.070892912173,1.6306751580306813,2756.0829379900406
2680.0481209948516,1815.886306952454,1.630981021264413,2756.5829379900406
2680.8913342965766,1816.701873923787,1.6312868779728313,2757.0829379900406
2681.7347057241986,1817.5175938271104,1.6315927449783039,2757.5829379900406
2682.578235265421,1818.333466663366,1.631898613614513,2758.0829379900406
2683.4219229289665,1819.149492433492,1.632204480701917,2758.5829379900406
2684.265768711113,1819.9656711384291,1.6325103470509386,2759.0829379900406
2685.109772606913,1820.7820027791172,1.6328162197789606,2759.5829379900406
2685.953934631907,1821.5984873564944,1.6331220992098816,2760.0829379900406
2686.7982547689935,1822.4151248715011,1.6334279752692016,2760.5829379900406
2687.642733033091,1823.231915325076,1.6337338467409181,2761.0829379900406
2688.4873694228095,1824.0488587181576,1.634039729919679,2761.5829379900406
2689.3321639453584,1824.8659550516854,1.6343456106329586,2762.0829379900406
2690.1771165777914,1825.6832043265981,1.6346514954939129,2762.5829379900406
2691.0222273506047,1826.5006065438329,1.6349573862946678,2763.0829379900406
2691.867496245473,1827.3181617043292,1.635263272825685,2763.5829379900406
2692.712923266159,1828.1358698090244,1.6355691555450775,2764.0829379900406
2693.558508416588,1828.9537308588574,1.6358750474225214,2764.5829379900406
2694.4042517052144,1829.7717448547646,1.6361809481053766,2765.0829379900406
2695.2501531218822,1830.589911797685,1.6364868434456077,2765.5829379900406
2696.0962126704753,1831.4082316885547,1.636792732766346,2766.0829379900406
2696.942430348912,1832.226704528312,1.63709863199373,2766.5829379900406
2697.7888061671283,1833.0453303178938,1.637404531666565,2767.0829379900406
2698.6353401154006,1833.8641090582369,1.6377104414160109,2767.5829379900406
2699.4820322074283,1834.6830407502775,1.6380163459530728,2768.0829379900406
2700.3288824274023,1835.5021253949535,1.6383222482954256,2768.5829379900406
2701.175890799496,1836.3213629932002,1.6386281513616205,2769.0829379900406
2702.023057297196,1837.1407535459548,1.638934068378543,2769.5829379900406
2702.8703819418815,1837.9602970541523,1.6392399818063021,2770.0829379900406
2703.7178647240853,1838.77999351873,1.6395458919017827,2770.5829379900406
2704.5655056576993,1839.5998429406227,1.6398518114774039,2771.0829379900406
2705.413304724383,1840.4198453207664,1.6401577249377597,2771.5829379900406
2706.261261945111,1841.2400006600965,1.64046364577181,2772.0829379900406
2707.1093773045955,1842.0603089595488,1.6407695624576841,2772.5829379900406
2707.957650804842,1842.880770220058,1.6410754879452083,2773.0829379900406
2708.806082461256,1843.7013844425587,1.6413814110810254,2773.5829379900406
2709.6546722631124,1844.5221516279867,1.6416873401036305,2774.0829379900406
2710.5034202125908,1845.3430717772758,1.6419932708416642,2774.5829379900406
2711.352326315762,1846.1641448913606,1.6422991986147437,2775.0829379900406
2712.2013905722883,1846.985370971176,1.642605126024299,2775.5829379900406
2713.0506129778278,1847.8067500176558,1.6429110659295094,2776.0829379900406
2713.8999935324764,1848.6282820317338,1.643217000674596,2776.5829379900406
2714.7495322389686,1849.4499670143446,1.643522940305992,2777.0829379900406
2715.5992291067073,1850.2718049664209,1.6438288827629988,2777.5829379900406
2716.4490841284196,1851.0937958888967,1.6441348246027638,2778.0829379900406
2717.299097309764,1851.9159397827057,1.6444407652861328,2778.5829379900406
2718.149268642425,1852.7382366487805,1.6447467084201017,2779.0829379900406
2718.999598137625,1853.5606864880542,1.6450526546185482,2779.5829379900406
2719.8500857887407,1854.3832893014605,1.6453586092496475,2780.0829379900406
2720.7007316057784,1855.2060450899307,1.6456645570983106,2780.5829379900406
2721.551535587009,1856.0289538543989,1.645970508212771,2781.0829379900406
2722.402497723746,1856.8520155957967,1.6462764647761854,2781.5829379900406
2723.2536180295656,1857.675230315056,1.6465824239772815,2782.0829379900406
2724.10489649665,1858.4985980131096,1.6468883756546708,2782.5829379900406
2724.9563331268064,1859.3221186908886,1.6471943369503235,2783.0829379900406
2725.8079279237804,1860.1457923493258,1.6475002997632244,2783.5829379900406
2726.659680897616,1860.969618989352,1.6478062646778728,2784.0829379900406
2727.5115920273647,1861.7935986118982,1.648112234132081,2784.5829379900406
2728.363661332351,1862.6177312178966,1.648418205103031,2785.0829379900406
2729.2158888113677,1863.442016808278,1.6487241694143318,2785.5829379900406
2730.0682744513288,1864.2664553839736,1.6490301386746655,2786.0829379900406
2730.9208182719813,1865.0910469459136,1.649336119922408,2786.5829379900406
2731.773520262934,1865.9157914950283,1.6496420947176829,2787.0829379900406
2732.6263804335854,1866.740689032249,1.6499480679153848,2787.5829379900406
2733.479398770931,1867.5657395585063,1.6502540438865876,2788.0829379900406
2734.3325752831474,1868.3909430747294,1.6505600276472507,2788.5829379900406
2735.185909976389,1869.2162995818485,1.6508660064261549,2789.0829379900406
2736.0394028560518,1870.0418090807934,1.6511719933399496,2789.5829379900406
2736.893053899204,1870.8674715724942,1.651477985032595,2790.0829379900406
2737.7468631331553,1871.6932870578794,1.6517839721826035,2790.5829379900406
2738.6008305466125,1872.5192555378794,1.6520899644564326,2791.0829379900406
2739.4549561390536,1873.3453770134229,1.6523959507086614,2791.5829379900406
2740.309239913235,1874.1716514854393,1.6527019489967432,2792.0829379900406
2741.1636818698476,1874.9980789548567,1.6530079411365595,2792.5829379900406
2742.0182820230016,1875.8246594226034,1.653313943625115,2793.0829379900406
2742.873040344953,1876.6513928896097,1.6536199434230752,2793.5829379900406
2743.727956863776,1877.478279356803,1.6539259426560504,2794.0829379900406
2744.5830315745106,1878.3053188251106,1.654231943268423,2794.5829379900406
2745.43826446004,1879.1325112954619,1.654537950156702,2795.0829379900406
2746.293655550968,1879.959856768784,1.6548439521482967,2795.5829379900406
2747.1492048240702,1880.787355246005,1.655149967495435,2796.0829379900406
2748.004912283603,1881.6150067280523,1.6554559743466921,2796.5829379900406
2748.860777938593,1882.442811215853,1.6557619912875163,2797.0829379900406
2749.7168017947806,1883.2707687103352,1.6560679976115833,2797.5829379900406
2750.572983839396,1884.098879212425,1.6563740138465672,2798.0829379900406
2751.4293240784486,1884.9271427230497,1.6566800374699395,2798.5829379900406
2752.285822516018,1885.7555592431363,1.6569860525120488,2799.0829379900406
2753.142479146818,1886.5841287736112,1.6572920794893804,2799.5829379900406
2753.9992939778126,1887.4128513154005,1.6575981003063518,2800.0829379900406
2754.856267009636,1888.2417268694317,1.6579041235347458,2800.5829379900406
2755.713398237326,1889.0707554366286,1.658210156182149,2801.0829379900406
2756.5706876718746,1889.89993701792,1.6585161779926152,2801.5829379900406
2757.4281353025017,1890.7292716142292,1.6588222177211824,2802.0829379900406
2758.2857411369014,1891.5587592264833,1.659128246963009,2802.5829379900406
2759.143505176226,1892.3883998556075,1.6594342758873653,2803.0829379900406
2760.0014274233863,1893.218193502527,1.6597403167954126,2803.5829379900406
2760.8595078732637,1894.0481401681668,1.6600463593284276,2804.0829379900406
2761.7177465337186,1894.8782398534522,1.6603523983097808,2804.5829379900406
2762.5761433965085,1895.7084925593076,1.6606584393500796,2805.0829379900406
2763.4346984757385,1896.5388982866584,1.6609644867558904,2805.5829379900406
2764.29341175716,1897.3694570364287,1.6612705242330834,2806.0829379900406
2765.1522832452015,1898.2001688095424,1.6615765775161229,2806.5829379900406
2766.011312951532,1899.0310336069251,1.661882623302972,2807.0829379900406
2766.8705008705474,1899.862051429499,1.662188677583724,2807.5829379900406
2767.729847005652,1900.6932222781893,1.6624947283009839,2808.0829379900406
2768.589351354505,1901.5245461539193,1.6628007798493671,2808.5829379900406
2769.4490139103154,1902.3560230576127,1.6631068400018911,2809.0829379900406
2770.308834688786,1903.1876529901924,1.6634129008516896,2809.5829379900406
2771.1688136892026,1904.0194359525822,1.6637189605301859,2810.0829379900406
2772.0289509003633,1904.8513719457055,1.6640250263068241,2810.5829379900406
2772.889246330752,1905.6834609704847,1.664331090702102,2811.0829379900406
2773.749699986016,1906.5157030278424,1.6646371566785791,2811.5829379900406
2774.610311859845,1907.3480981187013,1.6649432230505643,2812.0829379900406
2775.4710819544134,1908.180646243984,1.6652492870458349,2812.5829379900406
2776.3320102726966,1909.0133474046133,1.6655553607804194,2813.0829379900406
2777.193096813428,1909.8462016015105,1.6658614354916832,2813.5829379900406
2778.0543415771326,1910.6792088355987,1.6661675153527329,2814.0829379900406
2778.915744575841,1911.512369107798,1.6664735872060004,2814.5829379900406
2779.7773057978234,1912.3456824190312,1.6667796674512565,2815.0829379900406
2780.639025240361,1913.1791487702203,1.6670857508374832,2815.5829379900406
2781.5009029233934,1914.0127681622853,1.6673918256327105,2816.0829379900406
2782.362938826358,1914.8465405961488,1.667697919316159,2816.5829379900406
2783.2251329616633,1915.6804660727307,1.6680039976350436,2817.0829379900406
2784.087485334054,1916.5145445929525,1.6683100851057093,2817.5829379900406
2784.949995933201,1917.3487761577344,1.6686161786607436,2818.0829379900406
2785.8126647626295,1918.1831607679974,1.6689222755883988,2818.5829379900406
2786.675491829989,1919.0176984246618,1.669228360704918,2819.0829379900406
2787.5384771410218,1919.8523891286477,1.669534460060869,2819.5829379900406
2788.4016206838073,1920.6872328808754,1.6698405542990746,2820.0829379900406
2789.2649224530105,1921.5222296822649,1.670146652627354,2820.5829379900406
2790.12838246939,1922.3573795337356,1.6704527592884406,2821.0829379900406
2790.992000731285,1923.1926824362076,1.6707588587408584,2821.5829379900406
2791.8557772204663,1924.0281383906,1.6710649669589943,2822.0829379900406
2792.719711956787,1924.863747397832,1.6713710709218337,2822.5829379900406
2793.583804940562,1925.6995094588228,1.6716771808562356,2823.0829379900406
2794.4480561578503,1926.535424574492,1.6719832892245234,2823.5829379900406
2795.312465620249,1927.3714927457577,1.6722893993206538,2824.0829379900406
2796.1770333312425,1928.2077139735388,1.6725955163183819,2824.5829379900406
2797.0417592857298,1929.0440882587536,1.6729016286951055,2825.0829379900406
2797.906643492404,1929.880615602321,1.673207755573698,2825.5829379900406
2798.7716859390366,1930.717296005159,1.673513874788419,2826.0829379900406
2799.636886640604,1931.5541294681848,1.6738199962540068,2826.5829379900406
2800.5022455950725,1932.3911159923177,1.6741261135616736,2827.0829379900406
2801.36776279003,1933.2282555784745,1.67443224216732,2827.5829379900406
2802.233438242619,1934.065548227573,1.674738369687454,2828.0829379900406
2803.0992719415276,1934.902993940531,1.6750444945986782,2828.5829379900406
2803.9652639045307,1935.7405927182645,1.6753506242903262,2829.0829379900406
2804.8314141152096,1936.5783445616921,1.6756567547763643,2829.5829379900406
2805.6977225806922,1937.4162494717298,1.6759628901518544,2830.0829379900406
2806.564189302022,1938.254307449295,1.6762690312566937,2830.5829379900406
2807.430814282379,1939.092518495304,1.6765751637082316,2831.0829379900406
2808.2975975150625,1939.930882610673,1.6768813092231782,2831.5829379900406
2809.1645390164304,1940.7693997963192,1.6771874455843108,2832.0829379900406
2810.031638775753,1941.6080700531575,1.677493594593286,2832.5829379900406
2810.898896792373,1942.446893382105,1.6777997404413567,2833.0829379900406
2811.76631306892,1943.2858697840775,1.678105879473965,2833.5829379900406
2812.633887608542,1944.1249992599896,1.6784120282655424,2834.0829379900406
2813.5016204161293,1944.9642818107577,1.678718184684614,2834.5829379900406
2814.3695114880024,1945.8037174372976,1.679024337915967,2835.0829379900406
2815.2375608264197,1946.6433061405232,1.6793304898138457,2835.5829379900406
2816.10576843152,1947.483047921351,1.6796366454676621,2836.0829379900406
2816.9741343054666,1948.3229427806955,1.6799428058914527,2836.5829379900406
2817.8426584461654,1949.1629907194706,1.6802489605569648,2837.0829379900406
2818.711340853427,1950.0031917385918,1.680555128761213,2837.5829379900406
2819.5801815297473,1950.8435458389736,1.680861292192856,2838.0829379900406
2820.449180486612,1951.684053021529,1.6811674483469379,2838.5829379900406
2821.3183377081236,1952.524713287174,1.6814736247205535,2839.0829379900406
2822.1876532040837,1953.3655266368214,1.681779792462993,2839.5829379900406
2823.0571269763923,1954.2064930713855,1.682085962496606,2840.0829379900406
2823.926759020908,1955.0476125917794,1.6823921281018468,2840.5829379900406
2824.796549344155,1955.8888851989173,1.6826983110159655,2841.0829379900406
2825.6664979506813,1956.7303108937122,1.6830044826648611,2841.5829379900406
2826.536604827818,1957.5718896770773,1.6833106596960596,2842.0829379900406
2827.406869978893,1958.4136215499257,1.6836168425211124,2842.5829379900406
2828.2772934142786,1959.25550651317,1.6839230183154865,2843.0829379900406
2829.1478751384384,1960.0975445677236,1.6842292081934074,2843.5829379900406
2830.0186151301923,1960.939735714499,1.6845353876413727,2844.0829379900406
2830.8895134134636,1961.782079954408,1.684841580278252,2844.5829379900406
2831.7605699839146,1962.624577288363,1.6851477640931374,2845.0829379900406
2832.6317848366116,1963.4672277172767,1.6854539615552981,2845.5829379900406
2833.503157966262,1964.3100312420606,1.6857601497311658,2846.0829379900406
2834.374689393017,1965.1529878636265,1.6860663478092441,2846.5829379900406
2835.246379096003,1965.9960975828863,1.6863725411184043,2847.0829379900406
2836.1182271017697,1966.839360400751,1.6866787374209402,2847.5829379900406
2836.9902333830555,1967.6827763181327,1.6869849353978879,2848.0829379900406
2837.862397964024,1968.526345335942,1.6872911423996797,2848.5829379900406
2838.7347208279866,1969.37006745509,1.687597349931573,2849.0829379900406
2839.607201995586,1970.213942676488,1.6879035542294663,2849.5829379900406
2840.4798414522575,1971.057971001046,1.6882097613118086,2850.0829379900406
2841.352639195663,1971.9021524296759,1.6885159637953193,2850.5829379900406
2842.225595236519,1972.7464869632863,1.6888221797090455,2851.0829379900406
2843.098709578362,1973.5909746027887,1.689128389200128,2851.5829379900406
2843.971982218147,1974.435615349093,1.689434603230873,2852.0829379900406
2844.8454131501985,1975.2804092031088,1.6897408227596087,2852.5829379900406
2845.7190023832877,1976.1253561657463,1.6900470434194594,2853.0829379900406
2846.5927499161335,1976.9704562379152,1.6903532584061507,2853.5829379900406
2847.4666557457094,1977.8157094205244,1.690659484671463,2854.0829379900406
2848.3407198775117,1978.661115714484,1.69096570806038,2854.5829379900406
2849.2149423161454,1979.5066751207023,1.6912719340191158,2855.0829379900406
2850.0893230574056,1980.352387640089,1.6915781621564474,2855.5829379900406
2850.9638621014014,1981.1982532735533,1.6918843818998304,2856.0829379900406
2851.8385594472093,1982.044272022003,1.6921906202410149,2856.5829379900406
2852.713415105162,1982.8904438863474,1.6924968485781002,2857.0829379900406
2853.58842907174,1983.7367688674944,1.6928030837553878,2857.5829379900406
2854.4636013412614,1984.583246966352,1.6931093162083632,2858.0829379900406
2855.338931926824,1985.4298781838293,1.6934155618226907,2858.5829379900406
2856.2144208149143,1986.2766625208337,1.6937217954004233,2859.0829379900406
2857.0900680208515,1987.1235999782734,1.6940280396311935,2859.5829379900406
2857.965873535088,1987.9706905570556,1.6943342823649645,2860.0829379900406
2858.841837358386,1988.8179342580875,1.6946405304460777,2860.5829379900406
2859.7179594975346,1989.6653310822771,1.6949467762779757,2861.0829379900406
2860.5942399484393,1990.5128810305314,1.695253027095915,2861.5829379900406
2861.4706787187197,1991.360584103757,1.6955592758755742,2862.0829379900406
2862.3472758061434,1992.2084403028612,1.6958655328601542,2862.5829379900406
2863.224031218938,1993.0564496287511,1.6961717796269264,2863.0829379900406
2864.100944939327,1993.9046120823323,1.696478039574483,2863.5829379900406
2864.978016982159,1994.7529276645118,1.6967842938443036,2864.0829379900406
2865.855247347501,1995.6013963761966,1.6970905599490087,2864.5829379900406
2866.7326360246507,1996.4500182182915,1.6973968242277184,2865.0829379900406
2867.6101830392963,1997.2987931917028,1.697703081503115,2865.5829379900406
2868.4878883612196,1998.1477212973368,1.6980093502640476,2866.0829379900406
2869.365752016285,1998.996802536099,1.698315618488552,2866.5829379900406
2870.243773998422,1999.8460369088943,1.6986218822617272,2867.0829379900406
2871.121954298529,2000.695424416629,1.6989281523260464,2867.5829379900406
2872.0002929338525,2001.5449650602081,1.6992344317906252,2868.0829379900406
2872.878789888461,2002.394658840536,1.69954070115443,2868.5829379900406
2873.7574451823107,2003.2445057585187,1.6998469819489967,2869.0829379900406
2874.636258798181,2004.0945058150592,1.7001532612743964,2869.5829379900406
2875.5152307421195,2004.9446590110638,1.7004595395203788,2870.0829379900406
2876.394361027774,2005.7949653474361,1.7007658162740886,2870.5829379900406
2877.273649642831,2006.6454248250807,1.7010721055858509,2871.0829379900406
2878.1530965861866,2007.496037444901,1.7013783922198222,2871.5829379900406
2879.0327018666817,2008.3468032078026,1.7016846717371736,2872.0829379900406
2879.912465478284,2009.1977221146876,1.701990960923721,2872.5829379900406
2880.792387436841,2010.048794166461,1.7022972492552306,2873.0829379900406
2881.672467716358,2010.9000193640254,1.7026035427747404,2873.5829379900406
2882.5527063463696,2011.7513977082845,1.7029098378485967,2874.0829379900406
2883.43310331775,2012.6029292001413,1.7032161400205656,2874.5829379900406
2884.3136586210135,2013.4546138404994,1.7035224341251545,2875.0829379900406
2885.194372265188,2014.306451630261,1.7038287386057525,2875.5829379900406
2886.0752442556764,2015.1584425703295,1.7041350379068128,2876.0829379900406
2886.9562745887924,2016.0105866616077,1.7044413408842767,2876.5829379900406
2887.837463263188,2016.862883904997,1.704747647931967,2877.0829379900406
2888.7188102872155,2017.7153343014015,1.7050539531413655,2877.5829379900406
2889.6003156516203,2018.5679378517211,1.7053602613448198,2878.0829379900406
2890.481979361719,2019.4206945568594,1.7056665698476907,2878.5829379900406
2891.3638014233466,2020.2736044177177,1.7059728840062574,2879.0829379900406
2892.2457818287467,2021.1266674351982,1.706279195082539,2879.5829379900406
2893.127920585154,2021.9798836102018,1.7065855120661628,2880.0829379900406
2894.0102176948703,2022.8332529436302,1.70689183067508,2880.5829379900406
2894.89267315555,2023.6867754363848,1.7071981550641078,2881.0829379900406
2895.775286961401,2024.5404510893663,1.707504472507504,2881.5829379900406
2896.658059125607,2025.3942799034758,1.7078107927153297,2882.0829379900406
2897.5409896469946,2026.2482618796143,1.7081171241055984,2882.5829379900406
2898.424078521029,2027.1023970186825,1.708423445994245,2883.0829379900406
2899.3073257491187,2027.9566853215806,1.7087297727074997,2883.5829379900406
2900.190731326913,2028.8111267892095,1.7090361087286463,2884.0829379900406
2901.0742952714363,2029.6657214224688,1.7093424410782516,2884.5829379900406
2901.9580175734372,2030.5204692222587,1.709648768883018,2885.0829379900406
