epsilon [MeV/fm^3],p [MeV/fm^3],n [1/fm^3],mu [MeV]
1787.4481851377584,1153.9385850716676,1.2621269212465835,2330.5
1788.1007129393781,1154.5697185191502,1.2624068819932617,2331.
1788.7533854682101,1155.200991949508,1.2626868471075272,2331.5
1789.40620272852,1155.8324053637598,1.2629668133635652,2332.
1790.0591647165622,1156.4639587629213,1.2632467918593189,2332.5
1790.712271438696,1157.0956521480116,1.263526761668121,2333.
1791.3655228868195,1157.7274855200467,1.263806732107102,2333.5
1792.0189190763094,1158.3594588800438,1.2640867134225053,2334.
1792.672459992399,1158.9915722290198,1.2643666944430385,2334.5
1793.3261456529995,1159.623825567991,1.264646671253762,2335.
1793.9799760486565,1160.2562188979737,1.2649266525759912,2335.5
1794.6339511734293,1160.8887522199834,1.2652066462910743,2336.
1795.2880710433283,1161.521425535037,1.2654866262710371,2336.5
1795.9423356463062,1162.1542388441494,1.2657666180350202,2337.
1796.596744997356,1162.787192148336,1.266046613731141,2337.5
1797.251299091216,1163.4202854486125,1.2663266021039343,2338.
1797.9059979176761,1164.0535187459936,1.2666065942031515,2338.5
1798.560841496168,1164.686892041494,1.266886599699575,2339.
1799.2158298156337,1165.3204053361287,1.2671665903254044,2339.5
1799.8709628911788,1165.9540586309117,1.267446595504758,2340.
1800.5262406975642,1166.5878519268572,1.2677265981407073,2340.5
1801.1816632630325,1167.2217852249792,1.268006601571889,2341.
1801.8372305728503,1167.8558585262913,1.26828660997964,2341.5
1802.4929426422516,1168.4900718318072,1.2685666188208289,2342.
1803.1487994515423,1169.1244251425405,1.2688466284043471,2342.5
1803.8048010190535,1169.7589184595035,1.269126648667502,2343.
1804.4609473311461,1170.3935517837103,1.2694066577706486,2343.5
1805.1172384024633,1171.0283251161727,1.2696866769061403,2344.
1805.7736742306254,1171.6632384579034,1.2699667031841622,2344.5
1806.4302548218914,1172.2982918099146,1.270246718125865,2345.
1807.0869801559886,1172.9334851732183,1.2705267471088162,2345.5
1807.7438502651198,1173.568818548827,1.2708067722296301,2346.
1808.400865115299,1174.2042919377518,1.2710867959623842,2346.5
1809.0580247415328,1174.839905341004,1.2713668270646363,2347.
1809.7153291256182,1175.4756587595953,1.271646853828711,2347.5
1810.3727782683743,1176.1115521945367,1.2719268895548783,2348.
1811.0303721723399,1176.7475856468386,1.2722069322261542,2348.5
1811.6881108510497,1177.3837591175125,1.272486965205084,2349.
1812.3459942917284,1178.0200726075677,1.272767008313911,2349.5
1813.0040224943148,1178.6565261180149,1.2730470437224093,2350.
1813.662195469458,1179.293119649864,1.2733270941422208,2350.5
1814.320513211886,1179.9298532041253,1.273607140221553,2351.
1814.9789757235649,1180.5667267818076,1.2738871892940618,2351.5
1815.6375830080665,1181.2037403839208,1.2741672299109246,2352.
1816.296335062389,1181.8408940114737,1.2744472869313046,2352.5
1816.9552318861417,1182.4781876654756,1.2747273401484036,2353.
1817.6142734955713,1183.1156213469353,1.2750073961286454,2353.5
1818.2734598705135,1183.753195056861,1.2752874513645454,2354.
1818.93279102572,1184.390908796261,1.275567514439096,2354.5
1819.5922669585361,1185.028762566144,1.275847578481852,2355.
1820.2518876675344,1185.6667563675173,1.2761276422531471,2355.5
1820.9116531511643,1186.3048902013893,1.2764077067123467,2356.
1821.571563428393,1186.9431640687667,1.2766877779077277,2356.5
1822.2316184739861,1187.5815779706568,1.2769678461500342,2357.
1822.8918183059873,1188.2201319080677,1.277247920153471,2357.5
1823.5521629266345,1188.8588258820055,1.2775279916771918,2358.
1824.2126523280158,1189.4976598934768,1.2778080645758234,2358.5
1824.8732865138024,1190.1366339434885,1.2780881408149036,2359.
1825.534065490878,1190.775748033047,1.2783682276822221,2359.5
1826.1949892541213,1191.4150021631576,1.2786483106503865,2360.
1826.856057796705,1192.0543963348268,1.2789283884237812,2360.5
1827.5172711372054,1192.69393054906,1.2792084733450464,2361.
1828.1786292712648,1193.3336048068627,1.279488565357818,2361.5
1828.8401322000498,1193.9734191092402,1.2797686558449588,2362.
1829.5017799112777,1194.6133734571977,1.2800487487014154,2362.5
1830.1635724223909,1195.25346785174,1.280328844998893,2363.
1830.8255097241033,1195.8937022938708,1.2806089399177203,2363.5
1831.48759182266,1196.534076784596,1.2808890327700382,2364.
1832.149818727728,1197.1745913249188,1.2811691348811358,2364.5
1832.81219042292,1197.8152459158437,1.2814492335972032,2365.
1833.4747069120597,1198.4560405583738,1.2817293429553294,2365.5
1834.137368204922,1199.0969752535138,1.282009444828684,2366.
1834.8001743031957,1199.738050002266,1.2822895545495612,2366.5
1835.4631251991198,1200.3792648056342,1.2825696716480786,2367.
1836.1262209097802,1201.0206196646218,1.2828497815124835,2367.5
1836.7894614072868,1201.6621145802305,1.2831298922896195,2368.
1837.4528467220482,1202.3037495534636,1.2834100054723772,2368.5
1838.11637683977,1202.9455245853233,1.2836901281354833,2369.
1838.7800517611845,1203.5874396768118,1.2839702465910894,2369.5
1839.4438714967907,1204.229494828931,1.2842503686013729,2370.
1840.1078360386932,1204.871690042683,1.2845304991527844,2370.5
1840.7719453948134,1205.5140253190684,1.2848106186609012,2371.
1841.4361995644704,1206.15650065909,1.2850907480746754,2371.5
1842.1005985368492,1206.7991160637475,1.2853708759361058,2372.
1842.7651423306158,1207.4418715340425,1.2856510078614403,2372.5
1843.429830933754,1208.0847670709763,1.2859311428621512,2373.
1844.0946643588788,1208.7278026755484,1.2862112811658293,2373.5
1844.7596425929012,1209.3709783487598,1.2864914236366944,2374.
1845.4247656490652,1210.0142940916103,1.2867715590090396,2374.5
1846.0900335296103,1210.6577499051,1.2870517010719478,2375.
1846.7554462180838,1211.3013457902289,1.287331852247152,2375.5
1847.4210037372632,1211.9450817479956,1.2876119985611505,2376.
1848.0867060796263,1212.5889577794005,1.2878921374488175,2376.5
1848.7525532310628,1213.2329738854419,1.2881722945206655,2377.
1849.4185452157672,1213.8771300671187,1.2884524462622085,2377.5
1850.0846820314796,1214.5214263254306,1.2887325997415537,2378.
1850.7509636647612,1215.1658626613753,1.2890127558275601,2378.5
1851.4173901264046,1215.8104390759509,1.2892929125764543,2379.
1852.0839614213887,1216.455155570156,1.2895730706290975,2379.5
1852.7506775346287,1217.1000121449883,1.2898532371770899,2380.
1853.4175384888943,1217.7450088014452,1.2901334041265928,2380.5
1854.0845442678933,1218.3901455405248,1.2904135648797177,2381.
1854.7516948818818,1219.0354223632244,1.290693738920486,2381.5
1855.4189903328243,1219.6808392705402,1.2909739036241041,2382.
1856.08643060953,1220.32639626347,1.2912540810393143,2382.5
1856.7540157291062,1220.9720933430099,1.291534252930404,2383.
1857.4217456772021,1221.6179305101568,1.2918144248601948,2383.5
1858.0896204642152,1222.2639077659069,1.292094601524463,2384.
1858.757640100266,1222.910025111256,1.2923747876167657,2384.5
1859.4258045659915,1223.5562825472002,1.2926549697762464,2385.
1860.0941138675637,1224.2026800747349,1.2929351520551966,2385.5
1860.7625680217361,1224.8492176948562,1.2932153339007548,2386.
1861.431167012944,1225.4958954085587,1.2934955274586455,2386.5
1862.0999108452604,1226.1427132168374,1.2937757187734922,2387.
1862.768799533898,1226.7896711206877,1.294055910506594,2387.5
1863.4378330519958,1227.4367691211041,1.2943361013269634,2388.
1864.107011426985,1228.0840072190808,1.2946163018467525,2388.5
1864.7763346459303,1228.7313854156123,1.2948964989702831,2389.
1865.4458027216417,1229.3789037116926,1.2951766977464816,2389.5
1866.1154156318169,1230.0265621083158,1.295456900383491,2390.
1866.7851734001745,1230.6743606064756,1.2957371072362767,2390.5
1867.4550760248042,1231.3222992071646,1.296017313873434,2391.
1868.1251235042812,1231.9703779113765,1.2962975165972344,2391.5
1868.7953158309729,1232.618596720105,1.2965777315287337,2392.
1869.4656530100451,1233.2669556343426,1.2968579428240732,2392.5
1870.1361350508203,1233.9154546550812,1.2971381505592834,2393.
1870.8067619442827,1234.564093783314,1.2974183662288057,2393.5
1871.4775336976415,1235.2128730200338,1.2976985912392554,2394.
1872.1484503054776,1235.8617923662314,1.2979788064725184,2394.5
1872.8195117789644,1236.5108518228994,1.2982590264304876,2395.
1873.4907181108983,1237.160051391029,1.2985392569457201,2395.5
1874.1620693057837,1237.809391071612,1.2988194803115645,2396.
1874.8335653637241,1238.4588708656397,1.2990997120052121,2396.5
1875.5052062921616,1239.1084907741028,1.2993799387510128,2397.
1876.1769920736515,1239.7582507979928,1.2996601697234875,2397.5
1876.8489227342939,1240.4081509383,1.2999404055255286,2398.
1877.520998252504,1241.0581911960144,1.300220641175115,2398.5
1878.1932186360866,1241.708371572127,1.3005008771987074,2399.
1878.8655838934978,1242.358692067627,1.3007811171194437,2399.5
1879.5380940263585,1243.0091526835054,1.3010613600567689,2400.
1880.2107490295698,1243.6597534207508,1.3013415986515349,2400.5
1880.8835488946036,1244.3104942803534,1.3016218475208947,2401.
1881.556493644589,1244.9613752633018,1.3019020934727412,2401.5
1882.2295832575194,1245.6123963705854,1.3021823488304811,2402.
1882.9028177574442,1246.2635576031935,1.3024625949244166,2402.5
1883.5761971259387,1246.914858962114,1.3027428473532043,2403.
1884.2497213755219,1247.5663004483358,1.303023108272227,2403.5
1884.9233905026922,1248.217882062847,1.3033033626768504,2404.
1885.5972045125766,1248.8696038066355,1.3035836177040785,2404.5
1886.2711633948923,1249.5214656806897,1.3038638878224185,2405.
1886.9452671673337,1250.173467685997,1.304144146645338,2405.5
1887.6195158190208,1250.8256098235447,1.3044244095215007,2406.
1888.2939093537686,1251.47789209432,1.3047046774231246,2406.5
1888.968447770249,1252.1303144993108,1.3049849510813227,2407.
1889.6431310701678,1252.7828770395026,1.3052652246600207,2407.5
1890.3179592652282,1253.4355797158833,1.3055454965665292,2408.
1890.992932344108,1254.088422529439,1.3058257696340736,2408.5
1891.6680503079558,1254.7414054811557,1.3061060466709098,2409.
1892.343313163953,1255.3945285720197,1.306386328354485,2409.5
1893.0187209177716,1256.047791803017,1.306666612497291,2410.
1893.6942735524858,1256.7011951751324,1.306946892639374,2410.5
1894.369971085072,1257.3547386893529,1.3072271721243236,2411.
1895.0458135119306,1258.0084223466629,1.3075074608783206,2411.5
1895.7218008319387,1258.6622461480479,1.3077877568958953,2412.
1896.3979330487018,1259.316210094492,1.3080680391306132,2412.5
1897.0742101534463,1259.9703141869809,1.3083483348454972,2413.
1897.75063216909,1260.6245584264984,1.3086286288297901,2413.5
1898.4271990761774,1261.278942814029,1.308908929938809,2414.
1899.103910889967,1261.9334673505568,1.3091892301281758,2414.5
1899.7807675908748,1262.5881320370663,1.3094695254445565,2415.
1900.457769207996,1263.2429368745402,1.3097498271657304,2415.5
1901.1349157170941,1263.8978818639625,1.310030133525476,2416.
1901.812207135209,1264.552967006317,1.3103104422611327,2416.5
1902.4896434621462,1265.2081923025862,1.310590748262494,2417.
1903.1672246895632,1265.863557753753,1.3108710593403246,2417.5
1903.8449508294068,1266.5190633608,1.3111513723894928,2418.
1904.5228218707464,1267.1747091247107,1.3114316862668032,2418.5
1905.2008378253208,1267.8304950464667,1.3117120106037086,2419.
1905.878998690298,1268.48642112705,1.3119923294673754,2419.5
1906.5573044578907,1269.1424873674432,1.3122726436335461,2420.
1907.235755151025,1269.7986937686273,1.3125529652133716,2420.5
1907.9143507425151,1270.4550403315843,1.3128332889355356,2421.
1908.5930912572064,1271.1115270572955,1.3131136156330154,2421.5
1909.2719766931687,1271.7681539467421,1.313393951800324,2422.
1909.9510070292224,1272.4249210009052,1.3136742805327062,2422.5
1910.6301822946477,1273.0818282207651,1.313954613434488,2423.
1911.3095024776244,1273.7388756073028,1.3142349457897575,2423.5
1911.9889675765007,1274.3960631614987,1.3145152823075799,2424.
1912.6685775914027,1275.0533908843327,1.3147956194148465,2424.5
1913.3483325299544,1275.7108587767848,1.3150759621887769,2425.
1914.0282323961294,1276.368466839835,1.3153563029887048,2425.5
1914.7082771763546,1277.026215074463,1.3156366461157156,2426.
1915.3884668826906,1277.684103481648,1.3159169918175997,2426.5
1916.0688015197668,1278.3421320623688,1.3161973396663678,2427.
1916.7492810758097,1279.0003008176054,1.3164776890764416,2427.5
1917.4299055683948,1279.658609748336,1.316758043124928,2428.
1918.1106749879423,1280.3170588555395,1.317038398130612,2428.5
1918.7915893337602,1280.9756481401942,1.3173187555658838,2429.
1919.472648609102,1281.6343776032777,1.3175991064650503,2429.5
1920.153852815942,1282.2932472457692,1.3178794675910457,2430.
1920.8352019484203,1282.9522570686458,1.318159833550895,2430.5
1921.5166960218983,1283.6114070728854,1.3184401960299224,2431.
1922.198335027557,1284.2706972594651,1.3187205572754288,2431.5
1922.8801189753428,1284.9301276293631,1.3190009246712646,2432.
1923.5620478453875,1285.5896981835554,1.319281300216549,2432.5
1924.2441216640223,1286.2494089230195,1.319561671722733,2433.
1924.926340414162,1286.9092598487318,1.3198420417741243,2433.5
1925.6087041155745,1287.5692509616688,1.3201224151046775,2434.
1926.2912127417667,1288.2293822628071,1.3204027979795272,2434.5
1926.9738663142084,1288.8896537531223,1.3206831736598472,2435.
1927.6566648341652,1289.550065433591,1.3209635573760778,2435.5
1928.339608292143,1290.2106173051884,1.3212439356260695,2436.
1929.0226967062774,1290.8713093688903,1.321524329032849,2436.5
1929.7059300527233,1291.5321416256716,1.321804712408554,2437.
1930.3893083494463,1292.1931140765078,1.3220851041285224,2437.5
1931.0728315936644,1292.8542267223738,1.322365491620654,2438.
1931.7564997842212,1293.5154795642443,1.322645881260779,2438.5
1932.4403129230127,1294.1768726030941,1.3229262826649582,2439.
1933.1242710169777,1294.838405839897,1.3232066796243271,2439.5
1933.8083740592535,1295.5000792756277,1.3234870770206044,2440.
1934.4926220542807,1296.1618929112597,1.3237674723794037,2440.5
1935.1770150047362,1296.8238467477672,1.3240478773208828,2441.
1935.8615529148026,1297.485940786124,1.3243282841398285,2441.5
1936.5462357676595,1298.1481750273028,1.3246086879581611,2442.
1937.2310635903627,1298.8105494722772,1.3248891004472532,2442.5
1937.9160363609446,1299.4730641220203,1.3251695119165021,2443.
1938.6011540895033,1300.1357189775044,1.3254499256615555,2443.5
1939.2864167878608,1300.7985140397032,1.3257303345635258,2444.
1939.9718244382784,1301.4614493095878,1.326010755541843,2444.5
1940.657377051689,1302.1245247881316,1.3262911718611734,2445.
1941.3430746244237,1302.7877404763058,1.3265715866494265,2445.5
1942.0289171652844,1303.4510963750827,1.3268520182891637,2446.
1942.7149046671675,1304.114592485434,1.3271324423822959,2446.5
1943.4010371372049,1304.7782288083308,1.327412865690841,2447.
1944.0873145751154,1305.4420053447448,1.3276932915215383,2447.5
1944.773736975859,1306.1059220956472,1.3279737215141012,2448.
1945.460304353104,1306.7699790620086,1.3282541573035105,2448.5
1946.1470166947836,1307.4341762447993,1.328534590219698,2449.
1946.8338740054737,1308.0985136449908,1.328815018601613,2449.5
1947.5208762922891,1308.7629912635525,1.3290954608976904,2450.
1948.2080235385506,1309.4276091014553,1.3293758985270643,2450.5
1948.8953157714445,1310.0923671596688,1.3296563466731202,2451.
1949.5827529789665,1310.7572654391624,1.329936783626699,2451.5
1950.2703351605044,1311.4223039409062,1.3302172361882414,2452.
1950.958062312161,1312.0874826658692,1.3304976770462933,2452.5
1951.6459344471973,1312.7528016150209,1.3307781262388938,2453.
1952.3339515630003,1313.4182607893304,1.3310585831474673,2453.5
1953.022113648875,1314.0838601897658,1.3313390361699555,2454.
1953.710420719544,1314.7495998172963,1.33161948305242,2454.5
1954.3988727773817,1315.41547967289,1.3318999408624872,2455.
1955.0874698135376,1316.0814997575153,1.332180399006887,2455.5
1955.7762118342755,1316.7476600721407,1.332460866104429,2456.
1956.465098838425,1317.4139606177332,1.3327413301423259,2456.5
1957.1541308260662,1318.080401395261,1.3330217945556195,2457.
1957.8433078090368,1318.7469824056911,1.333302259040301,2457.5
1958.5326297690297,1319.4137036499915,1.333582730230589,2458.
1959.2220967227815,1320.0805651291284,1.333863195133546,2458.5
1959.911708669728,1320.7475668440698,1.3341436703449718,2459.
1960.6014656002174,1321.4147087957813,1.3344241434901218,2459.5
1961.2913675253822,1322.0819909852298,1.334704622766473,2460.
1961.9814144418508,1322.7494134133817,1.3349850980528395,2460.5
1962.671606349381,1323.4169760812033,1.3352655804786893,2461.
